subject_id,stage,feature,median,iqr,n_epochs
ST7122,N1,margin_factor,3.66423672225752,0.5526158125906608,222
ST7122,N2,margin_factor,3.736511141910461,0.7562073290093219,1059
ST7122,N3,margin_factor,3.4412201365262383,0.9061077075417594,852
ST7122,REM,margin_factor,3.84949595031024,0.8513499228643675,477
ST7122,W,margin_factor,3.6713374427454166,0.8939751393457129,222
ST7131,N1,margin_factor,3.560281696421432,1.1704903545224743,215
ST7131,N2,margin_factor,3.512275464507186,0.7335002439352238,1059
ST7131,N3,margin_factor,3.508045737611764,0.7452065261065943,852
ST7131,REM,margin_factor,3.599403119757344,0.8533623511307087,477
ST7131,W,margin_factor,3.6441651322509663,0.9178275462829646,162
ST7132,N1,margin_factor,3.572522572889587,1.1666399402473124,210
ST7132,N2,margin_factor,3.6018466111371,0.7984877808519348,1011
ST7132,N3,margin_factor,3.622840289143686,0.748800037708941,852
ST7132,REM,margin_factor,3.339500399335388,0.84252021534419,477
ST7132,W,margin_factor,3.958245446577581,1.006115584553533,147
ST7141,N1,margin_factor,3.4601188205945927,1.0832718095746707,213
ST7141,N2,margin_factor,3.615395972125554,0.7423838435744443,1059
ST7141,N3,margin_factor,3.59909486738153,0.7533454038086886,852
ST7141,REM,margin_factor,3.593783427491525,0.7920696887789531,477
ST7141,W,margin_factor,3.695250263991431,0.7416426564924281,159
ST7142,N1,margin_factor,3.628845018530855,0.7413666277768911,213
ST7142,N2,margin_factor,3.6910044096701378,0.758843776821422,1059
ST7142,N3,margin_factor,3.549297999378157,0.8126247393593582,852
ST7142,REM,margin_factor,3.765196665836296,0.6399230127073876,477
ST7142,W,margin_factor,3.70695856970151,0.9186908613623732,149
ST7151,N1,margin_factor,3.266689718860256,1.943207810353167,222
ST7151,N2,margin_factor,3.6382998100483137,0.867379894741724,1059
ST7151,N3,margin_factor,3.4184908270256136,2.5942446439583,852
ST7151,REM,margin_factor,3.34599129771882,0.6840677030364044,477
ST7151,W,margin_factor,3.4626043057114657,2.515049383004752,222
ST7152,N1,margin_factor,3.7197201336053616,0.6700424177280668,222
ST7152,N2,margin_factor,3.740116331272393,0.6213142593207843,1059
ST7152,N3,margin_factor,3.426982339293473,0.6061314627449939,852
ST7152,REM,margin_factor,3.667045284199883,0.6722935528241907,477
ST7152,W,margin_factor,3.773259143793122,0.6671597775778033,222
ST7161,N1,margin_factor,3.679401625097397,0.641245186761787,222
ST7161,N2,margin_factor,3.653236784287885,0.6863769029086049,1059
ST7161,N3,margin_factor,3.411190987714133,0.7221611789008899,852
ST7161,REM,margin_factor,3.7351230905575896,0.6563616677379978,477
ST7161,W,margin_factor,3.7449097417752855,0.7205761945443641,222
ST7162,N1,margin_factor,3.6758172211275855,0.585386071808216,222
ST7162,N2,margin_factor,3.7308313441562815,0.639182071349071,1059
ST7162,N3,margin_factor,3.483409892039583,0.675950900199024,852
ST7162,REM,margin_factor,3.750664421418757,0.5703903900640599,477
ST7162,W,margin_factor,3.8207791368380986,0.7240461511741927,222
ST7171,N1,margin_factor,3.817259888336362,0.7562237826275933,222
ST7171,N2,margin_factor,3.742372488862184,0.8260640026263051,1059
ST7171,N3,margin_factor,3.586549260999729,0.8652133461403659,852
ST7171,REM,margin_factor,3.712162004447654,0.6266763815559266,477
ST7171,W,margin_factor,3.846227415872832,0.8727867142064172,222
ST7172,N1,margin_factor,3.727337833476073,0.7591441794466114,222
ST7172,N2,margin_factor,3.6936423553080697,0.811089226164782,1059
ST7172,N3,margin_factor,3.6147676394458217,0.7656463726091318,852
ST7172,REM,margin_factor,3.615411625075131,0.8262337017264345,477
ST7172,W,margin_factor,3.783790339470954,0.8869647526644382,222
ST7181,N1,margin_factor,3.851630646385173,0.5567402273099056,222
ST7181,N2,margin_factor,3.899141143268411,0.6488383464810297,1059
ST7181,N3,margin_factor,3.6709334836334593,0.5915024801881423,852
ST7181,REM,margin_factor,3.84437068064765,0.6115205685729856,477
ST7181,W,margin_factor,3.957324367887786,0.6114578800627326,222
ST7182,N1,margin_factor,3.589128776500195,0.7507440809231305,222
ST7182,N2,margin_factor,3.771844136212761,0.6114555467549954,1059
ST7182,N3,margin_factor,3.551198793135328,0.6200878089267312,852
ST7182,REM,margin_factor,3.877366109743596,0.6786247033428672,477
ST7182,W,margin_factor,3.670225331251463,0.9630655434048784,222
ST7191,N1,margin_factor,3.5287233881098508,1.1810190786247756,222
ST7191,N2,margin_factor,3.778966168814196,0.8414008215529614,1059
ST7191,N3,margin_factor,3.684323230427884,0.8128747805821783,852
ST7191,REM,margin_factor,3.612128722393966,0.7226876117277921,477
ST7191,W,margin_factor,3.669185647393189,1.4966583985837527,222
ST7192,N1,margin_factor,3.880528367751056,0.7892875735086338,222
ST7192,N2,margin_factor,3.727100268563695,0.7138046699443832,1059
ST7192,N3,margin_factor,3.585992557109857,0.7591610850654495,852
ST7192,REM,margin_factor,3.9381380036711793,0.8712632949666559,477
ST7192,W,margin_factor,3.623293782088674,0.9108578730218236,222
ST7201,N1,margin_factor,3.906835548224618,0.8673956571364267,222
ST7201,N2,margin_factor,3.806530564927647,0.7945064891269196,1059
ST7201,N3,margin_factor,3.639448672947747,0.8163724855553678,852
ST7201,REM,margin_factor,3.894027987164338,0.8638443088839427,477
ST7201,W,margin_factor,3.792852724871211,0.8072008278129119,222
ST7202,N1,margin_factor,3.743097054148513,0.7340094659975409,222
ST7202,N2,margin_factor,3.8119286941477104,0.7623909673400235,1059
ST7202,N3,margin_factor,3.546093264170865,0.6917893190496764,852
ST7202,REM,margin_factor,3.890209218744325,0.7962422395578161,477
ST7202,W,margin_factor,3.926200499374585,1.0096780472509224,222
ST7211,N1,margin_factor,4.027794724502746,0.7417521330905137,222
ST7211,N2,margin_factor,3.965130400666496,0.8177652579057488,1059
ST7211,N3,margin_factor,3.762868576931404,0.77288332627794,852
ST7211,REM,margin_factor,3.846238173274131,0.8417400684474705,477
ST7211,W,margin_factor,4.046775928898878,1.0224361999087843,222
ST7212,N1,margin_factor,3.807024177632411,0.8445783570911174,222
ST7212,N2,margin_factor,3.922472740608818,0.9257265502347174,1059
ST7212,N3,margin_factor,3.7390140399189065,0.9561680357683332,852
ST7212,REM,margin_factor,3.794186485862224,0.8855661554246828,477
ST7212,W,margin_factor,3.819968405048824,0.9415195577264056,222
ST7221,N1,margin_factor,3.619334917479966,0.5863316116606456,222
ST7221,N2,margin_factor,3.650177358570796,0.6122121986994129,1059
ST7221,N3,margin_factor,3.573733988316569,0.5952521816579908,852
ST7221,REM,margin_factor,3.6237452149087033,0.5366022233647278,477
ST7221,W,margin_factor,3.685008231661067,0.5801386418806165,222
ST7222,N1,margin_factor,3.637608113927097,0.516664672453484,222
ST7222,N2,margin_factor,3.620198401284692,0.6005204583397767,1059
ST7222,N3,margin_factor,3.627418266138411,0.5230650364243279,852
ST7222,REM,margin_factor,3.636167351710556,0.5765298210052499,477
ST7222,W,margin_factor,3.7409261361793926,0.6562064258862965,222
ST7241,N1,margin_factor,3.737863391178301,0.6518758284260451,222
ST7241,N2,margin_factor,3.777838249126368,0.7636834486797435,1059
ST7241,N3,margin_factor,3.5837364519014,0.7717299842526391,852
ST7241,REM,margin_factor,3.784885547049464,0.8731502208815258,477
ST7241,W,margin_factor,3.5785902219917265,0.7666804430632741,222
ST7242,N1,margin_factor,3.68118985193564,0.7993286226800533,222
ST7242,N2,margin_factor,3.8471455298196138,0.8364199366688521,1059
ST7242,N3,margin_factor,3.5594159084157906,0.8162467418968724,852
ST7242,REM,margin_factor,3.619537171174663,0.686487723089205,477
ST7242,W,margin_factor,3.947287749036856,0.87493736784403,222
SC4001,N1,signal_variance,2.688520114208158e-10,2.05941745577022e-10,81
SC4001,N2,signal_variance,2.4423558909271183e-10,3.958424906424276e-10,1158
SC4001,N3,signal_variance,1.8598479695569942e-10,2.3029133745187918e-10,435
SC4001,REM,signal_variance,1.4968860986798687e-10,2.983044129232507e-10,639
SC4001,W,signal_variance,3.2702343960806445e-10,2.428412449672732e-10,5636
SC4002,N1,signal_variance,2.2795817953676008e-10,7.21843222093593e-10,81
SC4002,N2,signal_variance,2.5477722015741035e-10,5.36706447734468e-10,1158
SC4002,N3,signal_variance,2.2016016228774878e-10,3.04235939632358e-10,435
SC4002,REM,signal_variance,1.3493595482214958e-10,3.086095590476499e-10,639
SC4002,W,signal_variance,4.1686298881566816e-10,3.698417639433337e-10,6009
SC4011,N1,signal_variance,8.099524089721921e-11,1.8217443443273888e-10,81
SC4011,N2,signal_variance,1.1140180696049243e-10,1.3646548177666916e-10,1158
SC4011,N3,signal_variance,1.0809058874806319e-10,1.421486250484626e-10,435
SC4011,REM,signal_variance,1.0416966523682364e-10,1.8239918055689656e-10,639
SC4011,W,signal_variance,4.338554980297256e-10,4.0394567442370415e-10,6009
SC4012,N1,signal_variance,3.790007204131931e-10,3.9496189083339837e-10,81
SC4012,N2,signal_variance,1.1793834681616388e-10,1.2768361266240774e-10,1158
SC4012,N3,signal_variance,1.5994876376168168e-10,1.4914237703388795e-10,435
SC4012,REM,signal_variance,1.0849590852810531e-10,1.41678842899606e-10,639
SC4012,W,signal_variance,4.4607415201247214e-10,4.6164214126859277e-10,6009
SC4021,N1,signal_variance,1.8389129736346902e-10,2.6869887794419023e-10,81
SC4021,N2,signal_variance,1.0932074139814011e-10,1.5252302376932132e-10,1158
SC4021,N3,signal_variance,7.234533950606268e-11,9.166735954178851e-11,435
SC4021,REM,signal_variance,9.844319814183578e-11,1.7166909300226487e-10,639
SC4021,W,signal_variance,2.440261153982197e-10,1.9863121196133736e-10,6009
SC4022,N1,signal_variance,2.9237308938670995e-10,3.347661290319888e-10,81
SC4022,N2,signal_variance,1.3675570054565988e-10,2.78371551354491e-10,1158
SC4022,N3,signal_variance,7.360927597588961e-11,1.3527499005480978e-10,435
SC4022,REM,signal_variance,1.2081301272084427e-10,2.1264049612665007e-10,639
SC4022,W,signal_variance,2.9443109251740087e-10,2.97462321732071e-10,5954
SC4031,N1,signal_variance,2.5726272946430673e-10,1.9483286229132117e-10,81
SC4031,N2,signal_variance,2.1306639425434167e-10,2.4793561192913197e-10,1158
SC4031,N3,signal_variance,2.47736308923451e-10,3.61741331571406e-10,435
SC4031,REM,signal_variance,1.2043807648080295e-10,1.5085253078977719e-10,639
SC4031,W,signal_variance,3.2543722101806907e-10,2.176347650357375e-10,6009
SC4032,N1,signal_variance,4.58930676931837e-10,4.33829796539079e-10,81
SC4032,N2,signal_variance,2.384021036375171e-10,4.6405820907095715e-10,1158
SC4032,N3,signal_variance,2.0153276044102824e-10,3.211545236252777e-10,435
SC4032,REM,signal_variance,2.399790905717012e-10,2.54353236556283e-10,639
SC4032,W,signal_variance,4.3327676143697327e-10,3.4778053633392967e-10,5882
SC4041,N1,signal_variance,5.990468616325023e-11,5.1811087455237326e-11,81
SC4041,N2,signal_variance,7.142079532305939e-11,7.059420520898452e-11,1158
SC4041,N3,signal_variance,1.4295930626138666e-10,2.2562182751339732e-10,435
SC4041,REM,signal_variance,5.841479395852945e-11,5.0693870772155634e-11,639
SC4041,W,signal_variance,4.1040553974146803e-10,5.367683891645938e-10,5396
SC4042,N1,signal_variance,3.8593824167462336e-10,6.78810121857813e-10,81
SC4042,N2,signal_variance,1.2821694293278183e-10,3.2409011699404885e-10,1158
SC4042,N3,signal_variance,2.0911306631707951e-10,2.2073007910692948e-10,435
SC4042,REM,signal_variance,9.387546618458004e-11,1.135246209176866e-10,639
SC4042,W,signal_variance,5.282599395404443e-10,6.597446014032864e-10,6009
SC4051,N1,signal_variance,4.90638085529304e-10,1.2377775312709483e-09,81
SC4051,N2,signal_variance,2.4114276072057817e-10,5.116083561594216e-10,1158
SC4051,N3,signal_variance,2.7438029469615377e-10,6.010334109227501e-10,435
SC4051,REM,signal_variance,2.2247501661824488e-10,3.0745885371434074e-10,639
SC4051,W,signal_variance,9.99003509205758e-10,9.700526927401092e-10,5852
SC4052,N1,signal_variance,4.2867837352833165e-10,6.73970134867531e-10,81
SC4052,N2,signal_variance,1.740985314769507e-10,2.863197267441957e-10,1158
SC4052,N3,signal_variance,2.236246585754273e-10,3.577989012838549e-10,435
SC4052,REM,signal_variance,2.0747671054116903e-10,2.621417981836825e-10,639
SC4052,W,signal_variance,4.683997368282282e-10,8.83248724599048e-10,6009
SC4061,N1,signal_variance,1.9450446433563287e-10,3.401601556161045e-10,81
SC4061,N2,signal_variance,1.6665865487344116e-10,3.5127763341293836e-10,1158
SC4061,N3,signal_variance,5.259459612250655e-10,8.654894502811574e-10,435
SC4061,REM,signal_variance,1.5174160645644128e-10,6.606813034859993e-10,639
SC4061,W,signal_variance,8.977250009086603e-10,8.222152257474086e-10,5996
SC4062,N1,signal_variance,8.11761119093673e-10,6.112857721563252e-10,81
SC4062,N2,signal_variance,1.3338294271885667e-10,2.602889790701697e-10,1158
SC4062,N3,signal_variance,1.0918413896854639e-10,1.940469798824e-10,435
SC4062,REM,signal_variance,6.899392686180708e-11,6.192177686922054e-11,639
SC4062,W,signal_variance,3.670926130423921e-10,2.9182717319141456e-10,6009
SC4071,N1,signal_variance,1.1542500184594868e-10,1.9638400982729143e-10,81
SC4071,N2,signal_variance,9.072807470524656e-11,2.1124044928418783e-10,1158
SC4071,N3,signal_variance,1.0197992147413112e-10,1.749776440775985e-10,435
SC4071,REM,signal_variance,1.1598987862197644e-10,1.5351533305503426e-10,639
SC4071,W,signal_variance,1.6884064828614035e-10,1.8670814722774127e-10,6009
SC4072,N1,signal_variance,2.430332598224021e-10,4.967776702887173e-10,81
SC4072,N2,signal_variance,1.7814682781611827e-10,4.3211006630821256e-10,1158
SC4072,N3,signal_variance,8.370428273809136e-11,9.273276054333588e-11,435
SC4072,REM,signal_variance,2.708976896158712e-10,4.39423613233424e-10,639
SC4072,W,signal_variance,3.3533815525680856e-10,3.2922172671096205e-10,5996
SC4081,N1,signal_variance,3.058291499443866e-10,2.6402992979421645e-10,81
SC4081,N2,signal_variance,4.744903179206484e-10,6.04789419522142e-10,1158
SC4081,N3,signal_variance,4.153176061296415e-10,4.854822261157532e-10,435
SC4081,REM,signal_variance,1.7954144326804604e-10,1.9115699596675622e-10,639
SC4081,W,signal_variance,3.1734701322885647e-10,2.614954234075559e-10,6009
SC4082,N1,signal_variance,2.2774201709553062e-10,3.430480275233943e-10,81
SC4082,N2,signal_variance,2.6646481763586037e-10,4.4571824502050444e-10,1158
SC4082,N3,signal_variance,7.014085492220362e-10,1.441711017657775e-09,435
SC4082,REM,signal_variance,1.721522554996389e-10,4.3650354511134943e-10,639
SC4082,W,signal_variance,5.056574711970574e-10,6.155896992951064e-10,5588
SC4091,N1,signal_variance,1.4430753592178052e-10,1.758435633344555e-10,81
SC4091,N2,signal_variance,1.0744579752346147e-10,1.5685677064216088e-10,1158
SC4091,N3,signal_variance,1.4957587318279658e-10,3.2187035085860717e-10,435
SC4091,REM,signal_variance,8.902675779737331e-11,1.1460973706511863e-10,639
SC4091,W,signal_variance,4.814775498353165e-10,5.383335859601831e-10,5882
SC4092,N1,signal_variance,2.113109259539592e-10,3.6322116609252525e-10,81
SC4092,N2,signal_variance,1.8764355915958982e-10,2.5431409714294576e-10,1158
SC4092,N3,signal_variance,1.1008188475604023e-10,1.1693415277327232e-10,435
SC4092,REM,signal_variance,1.8402190227435808e-10,3.2005263413212794e-10,639
SC4092,W,signal_variance,7.922445310241061e-10,7.40612775336041e-10,6009
SC4101,N1,signal_variance,6.241365952742885e-11,1.2298347742463832e-10,81
SC4101,N2,signal_variance,6.599150861629318e-11,6.903406790945781e-11,1158
SC4101,N3,signal_variance,6.338292667931692e-11,6.542548672424615e-11,435
SC4101,REM,signal_variance,5.410219145388304e-11,6.248512278882069e-11,639
SC4101,W,signal_variance,1.926026589752882e-10,2.2648942166018867e-10,5846
SC4102,N1,signal_variance,9.366147182946342e-11,1.5700738609393508e-10,81
SC4102,N2,signal_variance,6.424860398826102e-11,7.871295050806283e-11,1158
SC4102,N3,signal_variance,8.011252426782417e-11,9.616979760958744e-11,435
SC4102,REM,signal_variance,5.248170000530579e-11,5.7936906925209735e-11,639
SC4102,W,signal_variance,2.0472815083781157e-10,2.6194541446384656e-10,6009
SC4111,N1,signal_variance,4.3871144382589245e-10,7.86235167883104e-10,81
SC4111,N2,signal_variance,6.307484581356899e-10,6.182929105661549e-10,1158
SC4111,N3,signal_variance,2.101884951350112e-10,1.6562840440952834e-10,435
SC4111,REM,signal_variance,7.915747976450654e-10,6.4750106054472e-10,639
SC4111,W,signal_variance,5.41141151107983e-10,7.349838364211225e-10,5612
SC4112,N1,signal_variance,3.3504994723577206e-10,4.347888345871119e-10,81
SC4112,N2,signal_variance,2.3240461501618056e-10,3.5489787526887917e-10,1158
SC4112,N3,signal_variance,2.0734711905616048e-10,3.412855248910749e-10,435
SC4112,REM,signal_variance,1.7639226264430202e-10,2.730427823272617e-10,639
SC4112,W,signal_variance,5.46184315150431e-10,4.739957665399604e-10,6009
SC4121,N1,signal_variance,9.823477921386988e-11,1.318643720489734e-10,81
SC4121,N2,signal_variance,1.3634149239298071e-10,1.972775812534376e-10,1158
SC4121,N3,signal_variance,1.1792808868080814e-10,1.8655964107869237e-10,435
SC4121,REM,signal_variance,5.935875176927591e-11,4.981820945993488e-11,639
SC4121,W,signal_variance,2.343046545322843e-10,4.0453105900238416e-10,6009
SC4122,N1,signal_variance,1.5479193025691538e-10,3.3320753606391827e-10,81
SC4122,N2,signal_variance,1.1707105202402955e-10,2.694626076627238e-10,1158
SC4122,N3,signal_variance,7.053039811896147e-11,2.343931162204687e-10,435
SC4122,REM,signal_variance,5.752041422296504e-11,7.294377519984727e-11,639
SC4122,W,signal_variance,2.558351038673025e-10,3.370902214560201e-10,5504
SC4131,N1,signal_variance,9.93595784282942e-11,1.1578587009650259e-10,81
SC4131,N2,signal_variance,1.2059948448365298e-10,1.8449671300524644e-10,1158
SC4131,N3,signal_variance,3.9189641150793877e-10,3.7703400912868916e-10,435
SC4131,REM,signal_variance,7.495367183042137e-11,6.86811598322185e-11,639
SC4131,W,signal_variance,3.751850719459471e-10,3.8042898975316966e-10,6009
SC4141,N1,signal_variance,1.7546732556252523e-10,3.35510016565494e-10,81
SC4141,N2,signal_variance,1.0829898398144591e-10,1.4401628473175216e-10,1158
